username,src_ip,packet_type,uuid,Time,dport,command,sport,request,bytes,date,reqtype
wihteabcc,39.144.22.196,interest_packet,e3b0cb47-1782-4b29-9d7c-e0fa5419a6d4,15:35:19,6363,/getNews,42684,/ndn/edu/pkusz/OA/getNews/229,475,2020/8/7,get
update,222.29.104.204,interest_packet,84275278-da70-43bb-949a-6e5a78f5ee36,15:35:20,6363,/getNews,56728,/ndn/edu/pkusz/OA/getNews/432,475,2020/8/7,get
wihteabcc,39.144.22.196,interest_packet,e3b0cb47-1782-4b29-9d7c-e0fa5419a6d4,15:35:21,6363,/uploadFile,44647,/ndn/edu/pkusz/OA,475,2020/8/7,get
wihteabcc,39.144.22.196,interest_packet,e3b0cb47-1782-4b29-9d7c-e0fa5419a6d4,15:35:22,6363,/uploadFile,44648,/ndn/edu/pkusz/OA,475,2020/8/7,get
wihteabcc,39.144.22.196,interest_packet,e3b0cb47-1782-4b29-9d7c-e0fa5419a6d4,15:35:23,6363,/uploadFile,44644,/ndn/edu/pkusz/OA,475,2020/8/7,get
wihteabcc,39.144.22.196,interest_packet,e3b0cb47-1782-4b29-9d7c-e0fa5419a6d4,15:35:24,6363,/uploadFile,44648,/ndn/edu/pkusz/OA,475,2020/8/7,get
wihteabcc,39.144.22.196,interest_packet,e3b0cb47-1782-4b29-9d7c-e0fa5419a6d4,15:35:25,6363,/uploadFile,44646,/ndn/edu/pkusz/OA,475,2020/8/7,get
wihteabcc,39.144.22.196,interest_packet,e3b0cb47-1782-4b29-9d7c-e0fa5419a6d4,15:35:26,6363,/uploadFile,44645,/ndn/edu/pkusz/OA,475,2020/8/7,get
wihteabcc,39.144.22.196,interest_packet,e3b0cb47-1782-4b29-9d7c-e0fa5419a6d4,15:35:27,6363,/uploadFile,44646,/ndn/edu/pkusz/OA,475,2020/8/7,get
wihteabcc,39.144.22.196,interest_packet,e3b0cb47-1782-4b29-9d7c-e0fa5419a6d4,15:35:28,6363,/uploadFile,44647,/ndn/edu/pkusz/OA,475,2020/8/7,get
wihteabcc,39.144.22.196,interest_packet,e3b0cb47-1782-4b29-9d7c-e0fa5419a6d4,15:35:29,6363,/uploadFile,44646,/ndn/edu/pkusz/OA,475,2020/8/7,get
wihteabcc,39.144.22.196,interest_packet,e3b0cb47-1782-4b29-9d7c-e0fa5419a6d4,15:35:30,6363,/uploadFile,44646,/ndn/edu/pkusz/OA,475,2020/8/7,get
wihteabcc,39.144.22.196,interest_packet,e3b0cb47-1782-4b29-9d7c-e0fa5419a6d4,15:35:31,6363,/uploadFile,44644,/ndn/edu/pkusz/OA,475,2020/8/7,get
wihteabcc,39.144.22.196,interest_packet,e3b0cb47-1782-4b29-9d7c-e0fa5419a6d4,15:35:32,6363,/uploadFile,44644,/ndn/edu/pkusz/OA,475,2020/8/7,get
wihteabcc,39.144.22.196,interest_packet,e3b0cb47-1782-4b29-9d7c-e0fa5419a6d4,15:35:33,6363,/uploadFile,44648,/ndn/edu/pkusz/OA,475,2020/8/7,get
wihteabcc,39.144.22.196,interest_packet,e3b0cb47-1782-4b29-9d7c-e0fa5419a6d4,15:35:34,6363,/uploadFile,44646,/ndn/edu/pkusz/OA,475,2020/8/7,get
wihteabcc,39.144.22.196,interest_packet,e3b0cb47-1782-4b29-9d7c-e0fa5419a6d4,15:35:35,6363,/uploadFile,44644,/ndn/edu/pkusz/OA,475,2020/8/7,get
wihteabcc,39.144.22.196,interest_packet,e3b0cb47-1782-4b29-9d7c-e0fa5419a6d4,15:35:36,6363,/uploadFile,44644,/ndn/edu/pkusz/OA,475,2020/8/7,get
wihteabcc,39.144.22.196,interest_packet,e3b0cb47-1782-4b29-9d7c-e0fa5419a6d4,15:35:37,6363,/uploadFile,44648,/ndn/edu/pkusz/OA,475,2020/8/7,get
wihteabcc,39.144.22.196,interest_packet,e3b0cb47-1782-4b29-9d7c-e0fa5419a6d4,15:35:38,6363,/uploadFile,44644,/ndn/edu/pkusz/OA,475,2020/8/7,get
wihteabcc,39.144.22.196,interest_packet,e3b0cb47-1782-4b29-9d7c-e0fa5419a6d4,15:35:39,6363,/uploadFile,44646,/ndn/edu/pkusz/OA,475,2020/8/7,get
wihteabcc,39.144.22.196,interest_packet,e3b0cb47-1782-4b29-9d7c-e0fa5419a6d4,15:35:40,6363,/fileAction,42684,/ndn/edu/pkusz/OA,475,2020/8/7,get
wihteabcc,39.144.22.196,interest_packet,e3b0cb47-1782-4b29-9d7c-e0fa5419a6d4,15:35:41,6363,/getNews,42684,/ndn/edu/pkusz/OA/getNews/448,511,2020/8/7,get
update,222.29.104.204,interest_packet,84275278-da70-43bb-949a-6e5a78f5ee36,15:35:42,6363,/getNews,56728,/ndn/edu/pkusz/OA/getNews/438,511,2020/8/7,get
update,222.29.104.204,interest_packet,84275278-da70-43bb-949a-6e5a78f5ee36,8:35:57,6363,/getNews,56728,/ndn/edu/pkusz/OA/getNews/439,475,2020/8/7,get
update,222.29.104.204,interest_packet,84275278-da70-43bb-949a-6e5a78f5ee36,9:35:57,6363,/getNews,56728,/ndn/edu/pkusz/OA/getNews/440,475,2020/8/7,get
update,222.29.104.204,interest_packet,84275278-da70-43bb-949a-6e5a78f5ee36,10:35:57,6363,/getNews,56728,/ndn/edu/pkusz/OA/getNews/441,475,2020/8/7,get
update,222.29.104.204,interest_packet,84275278-da70-43bb-949a-6e5a78f5ee36,8:35:57,6363,/getNews,56728,/ndn/edu/pkusz/OA/getNews/442,475,2020/8/7,get
update,222.29.104.204,interest_packet,84275278-da70-43bb-949a-6e5a78f5ee36,8:35:57,6363,/getNews,56728,/ndn/edu/pkusz/OA/getNews/443,475,2020/8/7,get
update,222.29.104.204,interest_packet,84275278-da70-43bb-949a-6e5a78f5ee36,8:35:57,6363,/getNews,56728,/ndn/edu/pkusz/OA/getNews/444,475,2020/8/7,get
update,222.29.104.204,interest_packet,84275278-da70-43bb-949a-6e5a78f5ee36,8:35:57,6363,/getNews,56728,/ndn/edu/pkusz/OA/getNews/445,475,2020/8/7,get
update,222.29.104.204,interest_packet,84275278-da70-43bb-949a-6e5a78f5ee36,8:35:57,6363,/getNews,56728,/ndn/edu/pkusz/OA/getNews/445,475,2020/8/7,get
update,222.29.104.204,interest_packet,84275278-da70-43bb-949a-6e5a78f5ee36,8:35:57,6363,/getNews,56728,/ndn/edu/pkusz/OA/getNews/445,475,2020/8/7,get
update,222.29.104.204,interest_packet,84275278-da70-43bb-949a-6e5a78f5ee36,8:35:57,6363,/getNews,56728,/ndn/edu/pkusz/OA/getNews/445,475,2020/8/7,get
update,222.29.104.204,interest_packet,84275278-da70-43bb-949a-6e5a78f5ee36,8:35:57,6363,/uploadFile,56728,/ndn/edu/pkusz/OA,475,2020/8/7,get
update,222.29.104.204,interest_packet,84275278-da70-43bb-949a-6e5a78f5ee36,8:35:57,6363,/getNews,56728,/ndn/edu/pkusz/OA/getNews/450,475,2020/8/7,get
update,222.29.104.204,interest_packet,84275278-da70-43bb-949a-6e5a78f5ee36,8:35:57,6363,/fileInfo,56728,/ndn/edu/pkusz/OA/fileInfo/451,475,2020/8/7,get
update,222.29.104.204,interest_packet,84275278-da70-43bb-949a-6e5a78f5ee36,8:35:57,6363,/fileAction,56728,/ndn/edu/pkusz/OA,475,2020/8/7,get
update,222.29.104.204,interest_packet,84275278-da70-43bb-949a-6e5a78f5ee36,8:35:57,6363,/fileAction,56728,/ndn/edu/pkusz/OA,475,2020/8/7,get
update,222.29.104.204,interest_packet,84275278-da70-43bb-949a-6e5a78f5ee36,8:35:57,6363,/getNews,56728,/ndn/edu/pkusz/OA/getNews/454,475,2020/8/7,get
update,222.29.104.204,interest_packet,84275278-da70-43bb-949a-6e5a78f5ee36,8:35:57,6363,/getNews,56728,/ndn/edu/pkusz/OA/getNews/455,475,2020/8/7,get
update,222.29.104.204,interest_packet,84275278-da70-43bb-949a-6e5a78f5ee36,8:35:57,6363,/getNews,56728,/ndn/edu/pkusz/OA/getNews/456,469,2020/8/7,get
update,222.29.104.204,interest_packet,84275278-da70-43bb-949a-6e5a78f5ee36,8:35:57,6363,/getNews,56728,/ndn/edu/pkusz/OA/getNews/457,473,2020/8/7,get
update,222.29.104.204,interest_packet,84275278-da70-43bb-949a-6e5a78f5ee36,8:35:57,6363,/getNews,56728,/ndn/edu/pkusz/OA/getNews/458,509,2020/8/7,get
update,222.29.104.204,interest_packet,84275278-da70-43bb-949a-6e5a78f5ee36,8:35:57,6363,/getNews,56728,/ndn/edu/pkusz/OA/getNews/459,509,2020/8/7,get
update,222.29.104.204,interest_packet,84275278-da70-43bb-949a-6e5a78f5ee36,8:35:57,6363,/getNews,56728,/ndn/edu/pkusz/OA/getNews/460,509,2020/8/7,get
update,222.29.104.204,interest_packet,84275278-da70-43bb-949a-6e5a78f5ee36,8:35:57,6363,/getNews,56728,/ndn/edu/pkusz/OA/getNews/461,509,2020/8/7,get
update,222.29.104.204,interest_packet,84275278-da70-43bb-949a-6e5a78f5ee36,8:35:57,6363,/getNews,56728,/ndn/edu/pkusz/OA/getNews/462,524,2020/8/7,get
update,222.29.104.204,interest_packet,84275278-da70-43bb-949a-6e5a78f5ee36,8:35:57,6363,/getNews,56728,/ndn/edu/pkusz/OA/getNews/463,509,2020/8/7,get
update,222.29.104.204,interest_packet,84275278-da70-43bb-949a-6e5a78f5ee36,8:35:57,6363,/getNews,56728,/ndn/edu/pkusz/OA/getNews/464,520,2020/8/7,get
update,222.29.104.204,interest_packet,84275278-da70-43bb-949a-6e5a78f5ee36,8:35:57,6363,/getNews,56728,/ndn/edu/pkusz/OA/getNews/465,510,2020/8/7,get
update,222.29.104.204,interest_packet,84275278-da70-43bb-949a-6e5a78f5ee36,8:35:57,6363,/getNews,56728,/ndn/edu/pkusz/OA/getNews/466,510,2020/8/7,get
update,222.29.104.204,interest_packet,84275278-da70-43bb-949a-6e5a78f5ee36,8:35:57,6363,/getNews,56728,/ndn/edu/pkusz/OA/getNews/467,520,2020/8/7,get
update,222.29.104.204,interest_packet,84275278-da70-43bb-949a-6e5a78f5ee36,8:35:57,6363,/getNews,56728,/ndn/edu/pkusz/OA/getNews/467,474,2020/8/7,get
update,222.29.104.204,interest_packet,84275278-da70-43bb-949a-6e5a78f5ee36,8:35:57,6363,/getNews,56728,/ndn/edu/pkusz/OA/getNews/468,474,2020/8/7,get
update,222.29.104.204,interest_packet,84275278-da70-43bb-949a-6e5a78f5ee36,8:35:57,6363,/getNews,56728,/ndn/edu/pkusz/OA/getNews/469,474,2020/8/7,get
update,222.29.104.204,interest_packet,84275278-da70-43bb-949a-6e5a78f5ee36,8:35:57,6363,/getNews,56728,/ndn/edu/pkusz/OA/getNews/470,520,2020/8/7,get
update,222.29.104.204,interest_packet,84275278-da70-43bb-949a-6e5a78f5ee36,8:35:57,6363,/getNews,56728,/ndn/edu/pkusz/OA/getNews/471,474,2020/8/7,get
update,222.29.104.204,interest_packet,84275278-da70-43bb-949a-6e5a78f5ee36,8:35:57,6363,/getNews,56728,/ndn/edu/pkusz/OA/getNews/472,474,2020/8/7,get
update,222.29.104.204,interest_packet,84275278-da70-43bb-949a-6e5a78f5ee36,8:35:57,6363,/getNews,56728,/ndn/edu/pkusz/OA/getNews/473,474,2020/8/7,get
update,222.29.104.204,interest_packet,84275278-da70-43bb-949a-6e5a78f5ee36,8:35:57,6363,/getNews,56728,/ndn/edu/pkusz/OA/getNews/474,474,2020/8/7,get
update,222.29.104.204,interest_packet,84275278-da70-43bb-949a-6e5a78f5ee36,8:35:57,6363,/getNews,56728,/ndn/edu/pkusz/OA/getNews/475,474,2020/8/7,get
update,222.29.104.204,interest_packet,84275278-da70-43bb-949a-6e5a78f5ee36,8:35:57,6363,/getNews,56728,/ndn/edu/pkusz/OA/getNews/476,510,2020/8/7,get
update,222.29.104.204,interest_packet,84275278-da70-43bb-949a-6e5a78f5ee36,8:35:57,6363,/getNews,56728,/ndn/edu/pkusz/OA/getNews/476,510,2020/8/7,get
update,222.29.104.204,interest_packet,84275278-da70-43bb-949a-6e5a78f5ee36,8:35:57,6363,/getNews,56728,/ndn/edu/pkusz/OA/getNews/501,510,2020/8/7,get
update,222.29.104.204,interest_packet,84275278-da70-43bb-949a-6e5a78f5ee36,8:35:57,6363,/getNews,56728,/ndn/edu/pkusz/OA/getNews/502,510,2020/8/7,get
update,222.29.104.204,interest_packet,84275278-da70-43bb-949a-6e5a78f5ee36,8:35:57,6363,/getNews,56728,/ndn/edu/pkusz/OA/getNews/503,474,2020/8/7,get
update,222.29.104.204,interest_packet,84275278-da70-43bb-949a-6e5a78f5ee36,8:35:57,6363,/getNews,56728,/ndn/edu/pkusz/OA/getNews/514,474,2020/8/7,get
update,222.29.104.204,interest_packet,84275278-da70-43bb-949a-6e5a78f5ee36,8:35:57,6363,/getNews,56728,/ndn/edu/pkusz/OA/getNews/515,474,2020/8/7,get
update,222.29.104.204,interest_packet,84275278-da70-43bb-949a-6e5a78f5ee36,8:35:57,6363,/getNews,56728,/ndn/edu/pkusz/OA/getNews/515,1500,2020/8/7,get
update,222.29.104.204,interest_packet,84275278-da70-43bb-949a-6e5a78f5ee36,8:35:57,6363,/getNews,56728,/ndn/edu/pkusz/OA/getNews/515,1500,2020/8/7,get
update,222.29.104.204,interest_packet,84275278-da70-43bb-949a-6e5a78f5ee36,8:35:57,6363,/getNews,56728,/ndn/edu/pkusz/OA/getNews/515,1500,2020/8/7,get
update,222.29.104.204,interest_packet,84275278-da70-43bb-949a-6e5a78f5ee36,8:35:57,6363,/getNews,56728,/ndn/edu/pkusz/OA/getNews/515,7525,2020/8/7,get
update,222.29.104.204,interest_packet,84275278-da70-43bb-949a-6e5a78f5ee36,8:35:57,6363,/getNews,56728,/ndn/edu/pkusz/OA/getNews/515,1500,2020/8/7,get
update,222.29.104.204,interest_packet,84275278-da70-43bb-949a-6e5a78f5ee36,8:35:57,6363,/getNews,56728,/ndn/edu/pkusz/OA/getNews/517,1500,2020/8/7,get
update,222.29.104.204,interest_packet,84275278-da70-43bb-949a-6e5a78f5ee36,8:35:57,6363,/getNews,56728,/ndn/edu/pkusz/OA/getNews/518,1500,2020/8/7,get
update,222.29.104.204,interest_packet,84275278-da70-43bb-949a-6e5a78f5ee36,8:35:57,6363,/getNews,56728,/ndn/edu/pkusz/OA/getNews/520,1500,2020/8/7,get
update,222.29.104.204,interest_packet,84275278-da70-43bb-949a-6e5a78f5ee36,8:35:57,6363,/getNews,56728,/ndn/edu/pkusz/OA/getNews/521,1500,2020/8/7,get
update,222.29.104.204,interest_packet,84275278-da70-43bb-949a-6e5a78f5ee36,8:35:57,6363,/getNews,56728,/ndn/edu/pkusz/OA/getNews/522,1500,2020/8/7,get
update,222.29.104.204,interest_packet,84275278-da70-43bb-949a-6e5a78f5ee36,8:35:57,6363,/getNews,56728,/ndn/edu/pkusz/OA/getNews/523,1500,2020/8/7,get
update,222.29.104.204,interest_packet,84275278-da70-43bb-949a-6e5a78f5ee36,8:35:57,6363,/getNews,56728,/ndn/edu/pkusz/OA/getNews/524,1500,2020/8/7,get
update,222.29.104.204,interest_packet,84275278-da70-43bb-949a-6e5a78f5ee36,8:35:57,6363,/getNews,56728,/ndn/edu/pkusz/OA/getNews/524,1500,2020/8/7,get
update,222.29.104.204,interest_packet,84275278-da70-43bb-949a-6e5a78f5ee36,8:35:57,6363,/getNews,56728,/ndn/edu/pkusz/OA/getNews/524,1500,2020/8/7,get
update,222.29.104.204,interest_packet,84275278-da70-43bb-949a-6e5a78f5ee36,8:35:57,6363,/getNews,56728,/ndn/edu/pkusz/OA/getNews/524,1500,2020/8/7,get
update,222.29.104.204,interest_packet,84275278-da70-43bb-949a-6e5a78f5ee36,8:35:57,6363,/getNews,56728,/ndn/edu/pkusz/OA/getNews/525,1500,2020/8/7,get
update,222.29.104.204,interest_packet,84275278-da70-43bb-949a-6e5a78f5ee36,8:35:57,6363,/getNews,56728,/ndn/edu/pkusz/OA/getNews/525,1500,2020/8/7,get
update,222.29.104.204,interest_packet,84275278-da70-43bb-949a-6e5a78f5ee36,8:35:57,6363,/getNews,56728,/ndn/edu/pkusz/OA/getNews/527,1500,2020/8/7,get
update,222.29.104.204,interest_packet,84275278-da70-43bb-949a-6e5a78f5ee36,8:35:57,6363,/getNews,56728,/ndn/edu/pkusz/OA/getNews/527,1500,2020/8/7,get
update,222.29.104.204,interest_packet,84275278-da70-43bb-949a-6e5a78f5ee36,8:35:57,6363,/getNews,56728,/ndn/edu/pkusz/OA/getNews/529,1500,2020/8/7,get
update,222.29.104.204,interest_packet,84275278-da70-43bb-949a-6e5a78f5ee36,8:35:57,6363,/getNews,56728,/ndn/edu/pkusz/OA/getNews/529,1500,2020/8/7,get
update,222.29.104.204,interest_packet,84275278-da70-43bb-949a-6e5a78f5ee36,8:35:57,6363,/getNews,56728,/ndn/edu/pkusz/OA/getNews/540,1500,2020/8/7,get
update,222.29.104.204,interest_packet,84275278-da70-43bb-949a-6e5a78f5ee36,8:35:57,6363,/getNews,56728,/ndn/edu/pkusz/OA/getNews/541,1500,2020/8/7,get
update,222.29.104.204,interest_packet,84275278-da70-43bb-949a-6e5a78f5ee36,8:35:57,6363,/getNews,56728,/ndn/edu/pkusz/OA/getNews/542,5880,2020/8/7,get
update,222.29.104.204,interest_packet,84275278-da70-43bb-949a-6e5a78f5ee36,8:35:57,6363,/getNews,56728,/ndn/edu/pkusz/OA/getNews/543,1500,2020/8/7,get
update,222.29.104.204,interest_packet,84275278-da70-43bb-949a-6e5a78f5ee36,8:35:57,6363,/getNews,56728,/ndn/edu/pkusz/OA/getNews/544,1500,2020/8/7,get
update,222.29.104.204,interest_packet,84275278-da70-43bb-949a-6e5a78f5ee36,8:35:57,6363,/getNews,56728,/ndn/edu/pkusz/OA/getNews/545,1500,2020/8/7,get
update,222.29.104.204,interest_packet,84275278-da70-43bb-949a-6e5a78f5ee36,8:35:57,6363,/getNews,56728,/ndn/edu/pkusz/OA/getNews/546,7526,2020/8/7,get
update,222.29.104.204,interest_packet,84275278-da70-43bb-949a-6e5a78f5ee36,8:35:57,6363,/getNews,56728,/ndn/edu/pkusz/OA/getNews/547,1500,2020/8/7,get
update,222.29.104.204,interest_packet,84275278-da70-43bb-949a-6e5a78f5ee36,8:35:57,6363,/getNews,56728,/ndn/edu/pkusz/OA/getNews/548,1500,2020/8/7,get
update,222.29.104.204,interest_packet,84275278-da70-43bb-949a-6e5a78f5ee36,8:35:57,6363,/getNews,56728,/ndn/edu/pkusz/OA/getNews/549,1500,2020/8/7,get
update,222.29.104.204,interest_packet,84275278-da70-43bb-949a-6e5a78f5ee36,8:35:57,6363,/getNews,56728,/ndn/edu/pkusz/OA/getNews/550,1500,2020/8/7,get
update,222.29.104.204,interest_packet,84275278-da70-43bb-949a-6e5a78f5ee36,8:35:57,6363,/getNews,56728,/ndn/edu/pkusz/OA/getNews/551,1500,2020/8/7,get
update,222.29.104.204,interest_packet,84275278-da70-43bb-949a-6e5a78f5ee36,8:35:57,6363,/getNews,56728,/ndn/edu/pkusz/OA/getNews/552,1500,2020/8/7,get
update,222.29.104.204,interest_packet,84275278-da70-43bb-949a-6e5a78f5ee36,8:35:57,6363,/getNews,56728,/ndn/edu/pkusz/OA/getNews/553,1500,2020/8/7,get
update,222.29.104.204,interest_packet,84275278-da70-43bb-949a-6e5a78f5ee36,8:35:57,6363,/getNews,56728,/ndn/edu/pkusz/OA/getNews/554,1500,2020/8/7,get
update,222.29.104.204,interest_packet,84275278-da70-43bb-949a-6e5a78f5ee36,8:35:57,6363,/getNews,56728,/ndn/edu/pkusz/OA/getNews/554,1500,2020/8/7,get
update,222.29.104.204,interest_packet,84275278-da70-43bb-949a-6e5a78f5ee36,8:35:57,6363,/getNews,56728,/ndn/edu/pkusz/OA/getNews/554,1500,2020/8/7,get
update,222.29.104.204,interest_packet,84275278-da70-43bb-949a-6e5a78f5ee36,8:35:57,6363,/getNews,56728,/ndn/edu/pkusz/OA/getNews/555,1500,2020/8/7,get
update,222.29.104.204,interest_packet,84275278-da70-43bb-949a-6e5a78f5ee36,8:35:57,6363,/getNews,56728,/ndn/edu/pkusz/OA/getNews/556,1500,2020/8/7,get
update,222.29.104.204,interest_packet,84275278-da70-43bb-949a-6e5a78f5ee36,8:35:57,6363,/getNews,56728,/ndn/edu/pkusz/OA/getNews/557,1500,2020/8/7,get
update,222.29.104.204,interest_packet,84275278-da70-43bb-949a-6e5a78f5ee36,8:35:57,6363,/uploadFile,57308,/ndn/edu/pkusz/OA,1500,2020/8/7,get
update,222.29.104.204,interest_packet,84275278-da70-43bb-949a-6e5a78f5ee36,8:35:57,6363,/uploadFile,56728,/ndn/edu/pkusz/OA,525,2020/8/7,get
update,222.29.104.204,interest_packet,84275278-da70-43bb-949a-6e5a78f5ee36,8:35:57,6363,/fileInfo,56728,/ndn/edu/pkusz/OA/fileInfo/560,475,2020/8/7,get
update,222.29.104.204,interest_packet,84275278-da70-43bb-949a-6e5a78f5ee36,8:35:57,6363,/fileAction,56728,/ndn/edu/pkusz/OA,504,2020/8/7,get
update,222.29.104.204,interest_packet,84275278-da70-43bb-949a-6e5a78f5ee36,8:35:57,6363,/fileAction,56728,/ndn/edu/pkusz/OA,511,2020/8/7,get
update,222.29.104.204,interest_packet,84275278-da70-43bb-949a-6e5a78f5ee36,8:35:57,6363,/getNews,56728,/ndn/edu/pkusz/OA/getNews/563,511,2020/8/7,get
update,222.29.104.204,interest_packet,84275278-da70-43bb-949a-6e5a78f5ee36,8:35:57,6363,/getNews,56728,/ndn/edu/pkusz/OA/getNews/564,511,2020/8/7,get
update,222.29.104.204,interest_packet,84275278-da70-43bb-949a-6e5a78f5ee36,8:35:57,6363,/getNews,56728,/ndn/edu/pkusz/OA/getNews/565,511,2020/8/7,get
update,222.29.104.204,interest_packet,84275278-da70-43bb-949a-6e5a78f5ee36,8:35:57,6363,/getNews,56728,/ndn/edu/pkusz/OA/getNews/566,475,2020/8/7,get
update,222.29.104.204,interest_packet,84275278-da70-43bb-949a-6e5a78f5ee36,8:35:57,6363,/getNews,56728,/ndn/edu/pkusz/OA/getNews/567,475,2020/8/7,get
update,222.29.104.204,interest_packet,84275278-da70-43bb-949a-6e5a78f5ee36,8:35:57,6363,/getNews,56728,/ndn/edu/pkusz/OA/getNews/568,475,2020/8/7,get
update,222.29.104.204,interest_packet,84275278-da70-43bb-949a-6e5a78f5ee36,8:35:57,6363,/getNews,56728,/ndn/edu/pkusz/OA/getNews/569,504,2020/8/7,get
update,222.29.104.204,interest_packet,84275278-da70-43bb-949a-6e5a78f5ee36,8:35:57,6363,/getNews,56728,/ndn/edu/pkusz/OA/getNews/570,524,2020/8/7,get
update,222.29.104.204,interest_packet,84275278-da70-43bb-949a-6e5a78f5ee36,8:35:57,6363,/getNews,56728,/ndn/edu/pkusz/OA/getNews/570,524,2020/8/7,get
update,222.29.104.204,interest_packet,84275278-da70-43bb-949a-6e5a78f5ee36,8:35:57,6363,/getNews,56728,/ndn/edu/pkusz/OA/getNews/571,524,2020/8/7,get
update,222.29.104.204,interest_packet,84275278-da70-43bb-949a-6e5a78f5ee36,8:35:57,6363,/getNews,56728,/ndn/edu/pkusz/OA/getNews/572,524,2020/8/7,get
update,222.29.104.204,interest_packet,84275278-da70-43bb-949a-6e5a78f5ee36,8:35:57,6363,/getNews,56728,/ndn/edu/pkusz/OA/getNews/572,524,2020/8/7,get
update,222.29.104.204,interest_packet,84275278-da70-43bb-949a-6e5a78f5ee36,8:35:57,6363,/getNews,56728,/ndn/edu/pkusz/OA/getNews/579,524,2020/8/7,get
update,222.29.104.204,interest_packet,84275278-da70-43bb-949a-6e5a78f5ee36,8:35:57,6363,/uploadFile,57317,/ndn/edu/pkusz/OA,524,2020/8/7,get
update,222.29.104.204,interest_packet,84275278-da70-43bb-949a-6e5a78f5ee36,8:35:57,6363,/getNews,56728,/ndn/edu/pkusz/OA/getNews/582,524,2020/8/7,get
update,222.29.104.204,interest_packet,84275278-da70-43bb-949a-6e5a78f5ee36,8:35:57,6363,/fileInfo,56728,/ndn/edu/pkusz/OA/fileInfo/583,1010,2020/8/7,get
update,222.29.104.204,interest_packet,84275278-da70-43bb-949a-6e5a78f5ee36,8:35:57,6363,/fileAction,56728,/ndn/edu/pkusz/OA,1010,2020/8/7,get
update,222.29.104.204,interest_packet,84275278-da70-43bb-949a-6e5a78f5ee36,8:35:57,6363,/fileAction,56728,/ndn/edu/pkusz/OA,1010,2020/8/7,get
update,222.29.104.204,interest_packet,84275278-da70-43bb-949a-6e5a78f5ee36,8:35:57,6363,/getNews,56728,/ndn/edu/pkusz/OA/getNews/586,1010,2020/8/7,get
update,222.29.104.204,interest_packet,84275278-da70-43bb-949a-6e5a78f5ee36,8:35:57,6363,/getNews,56728,/ndn/edu/pkusz/OA/getNews/587,525,2020/8/7,get
update,222.29.104.204,interest_packet,84275278-da70-43bb-949a-6e5a78f5ee36,8:35:57,6363,/getNews,56728,/ndn/edu/pkusz/OA/getNews/588,525,2020/8/7,get
update,222.29.104.204,interest_packet,84275278-da70-43bb-949a-6e5a78f5ee36,8:35:57,6363,/getNews,56728,/ndn/edu/pkusz/OA/getNews/589,475,2020/8/7,get
update,222.29.104.204,interest_packet,84275278-da70-43bb-949a-6e5a78f5ee36,8:35:57,6363,/getNews,56728,/ndn/edu/pkusz/OA/getNews/590,504,2020/8/7,get
update,222.29.104.204,interest_packet,84275278-da70-43bb-949a-6e5a78f5ee36,8:35:57,6363,/getNews,56728,/ndn/edu/pkusz/OA/getNews/590,475,2020/8/7,get
update,222.29.104.204,interest_packet,84275278-da70-43bb-949a-6e5a78f5ee36,8:35:57,6363,/getNews,56728,/ndn/edu/pkusz/OA/getNews/590,475,2020/8/7,get
update,222.29.104.204,interest_packet,84275278-da70-43bb-949a-6e5a78f5ee36,8:35:57,6363,/uploadFile,57326,/ndn/edu/pkusz/OA,475,2020/8/7,get
update,222.29.104.204,interest_packet,84275278-da70-43bb-949a-6e5a78f5ee36,8:35:57,6363,/uploadFile,56728,/ndn/edu/pkusz/OA,523,2020/8/7,get
update,222.29.104.204,interest_packet,84275278-da70-43bb-949a-6e5a78f5ee36,8:35:57,6363,/fileInfo,56728,/ndn/edu/pkusz/OA/fileInfo/593,475,2020/8/7,get
update,222.29.104.204,interest_packet,84275278-da70-43bb-949a-6e5a78f5ee36,8:35:57,6363,/fileAction,56728,/ndn/edu/pkusz/OA,475,2020/8/7,get
update,222.29.104.204,interest_packet,84275278-da70-43bb-949a-6e5a78f5ee36,8:35:57,6363,/getNews,56728,/ndn/edu/pkusz/OA/getNews/596,475,2020/8/7,get
update,222.29.104.204,interest_packet,84275278-da70-43bb-949a-6e5a78f5ee36,8:35:57,6363,/getNews,56728,/ndn/edu/pkusz/OA/getNews/597,475,2020/8/7,get
update,222.29.104.204,interest_packet,84275278-da70-43bb-949a-6e5a78f5ee36,8:35:57,6363,/getNews,56728,/ndn/edu/pkusz/OA/getNews/598,511,2020/8/7,get
update,222.29.104.204,interest_packet,84275278-da70-43bb-949a-6e5a78f5ee36,8:35:57,6363,/getNews,56728,/ndn/edu/pkusz/OA/getNews/599,511,2020/8/7,get
update,222.29.104.204,interest_packet,84275278-da70-43bb-949a-6e5a78f5ee36,8:35:57,6363,/getNews,56728,/ndn/edu/pkusz/OA/getNews/599,511,2020/8/7,get
update,222.29.104.204,interest_packet,84275278-da70-43bb-949a-6e5a78f5ee36,8:35:57,6363,/getNews,56728,/ndn/edu/pkusz/OA/getNews/600,511,2020/8/7,get
update,222.29.104.204,interest_packet,84275278-da70-43bb-949a-6e5a78f5ee36,8:35:57,6363,/getNews,56728,/ndn/edu/pkusz/OA/getNews/601,475,2020/8/7,get
